"","proyecto","folioviv","foliohog","numren","ent","parentesco","edad","sexo","edo_civ","habl_ind","asis_esc","años_escolaridad","pea","c_ocupa","sector_act","subordinado","independiente","trab_formal","preslab","jub","dhind_cy","dhind_parent","ic_rezedu","ic_asalud","ic_segsoc","ic_cv","ic_sbv","ic_ali","i_privacion","ictpc","plb_m","plb","cuadrantes","rururb","factor","upm","est_dis","tam_loc","ubica_geo","mun","idD"
"6201","2","118038","0","02","11","201",60,0,2,0,2,13,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,0,1,3529.27545778862,0,0,3,0,906,"32570","1114",1,"11007","007","11007"
"6202","2","118038","0","03","11","301",24,0,6,0,1,12,1,3,3,1,0,NA,0,0,0,0,0,0,1,0,0,0,1,3529.27545778862,0,0,3,0,906,"32570","1114",1,"11007","007","11007"
"6203","2","118040","0","01","11","101",43,0,6,0,2,16,1,3,3,0,1,NA,0,0,0,0,0,1,1,0,0,0,2,4706.32541355448,0,0,3,0,906,"32570","1114",1,"11007","007","11007"
"6204","2","118040","0","02","11","601",74,1,2,0,2,19,3,6,5,NA,NA,4,NA,1,0,0,0,0,0,0,0,0,0,4706.32541355448,0,0,5,0,906,"32570","1114",1,"11007","007","11007"
"6205","2","118040","0","03","11","601",64,0,2,0,2,12,1,1,3,0,1,NA,0,0,0,1,0,0,0,0,0,0,0,4706.32541355448,0,0,5,0,906,"32570","1114",1,"11007","007","11007"
"6206","2","118040","0","04","11","301",8,1,NA,0,1,2,4,7,6,NA,NA,5,NA,0,0,0,0,1,1,0,0,0,2,4706.32541355448,0,0,3,0,906,"32570","1114",1,"11007","007","11007"
"6207","2","118041","0","01","11","101",37,1,2,0,2,9,1,4,3,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1992.37267861922,0,1,2,0,473,"32630","1113",1,"11007","007","11007"
"6208","2","118041","0","02","11","201",33,0,2,0,2,9,1,3,3,0,1,NA,0,0,1,0,0,0,0,0,0,0,0,1992.37267861922,0,1,4,0,473,"32630","1113",1,"11007","007","11007"
"6209","2","118041","0","03","11","301",14,0,6,0,1,7,4,7,6,NA,NA,5,NA,0,0,1,0,0,0,0,0,0,0,1992.37267861922,0,1,4,0,473,"32630","1113",1,"11007","007","11007"
"6210","2","118041","0","04","11","301",3,0,NA,0,2,0,4,7,6,NA,NA,5,NA,0,0,1,1,0,0,0,0,0,1,1992.37267861922,0,1,2,0,473,"32630","1113",1,"11007","007","11007"
"6211","2","118041","0","05","11","301",2,0,NA,NA,NA,NA,4,7,6,NA,NA,5,NA,0,0,1,0,0,0,0,0,0,0,1992.37267861922,0,1,4,0,473,"32630","1113",1,"11007","007","11007"
"6212","2","118042","0","01","11","101",50,1,2,0,2,11,2,5,4,NA,NA,3,NA,0,0,0,0,0,0,0,0,0,0,1290.72795788617,0,1,4,0,473,"32630","1113",1,"11007","007","11007"
"6213","2","118042","0","02","11","201",48,0,2,0,2,9,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1290.72795788617,0,1,4,0,473,"32630","1113",1,"11007","007","11007"
"6214","2","118042","0","03","11","301",22,1,6,0,2,9,2,5,4,NA,NA,3,NA,0,0,0,0,1,1,0,0,0,2,1290.72795788617,0,1,2,0,473,"32630","1113",1,"11007","007","11007"
"6215","2","118042","0","04","11","301",17,1,6,0,2,6,2,5,4,NA,NA,3,NA,0,0,0,1,1,1,0,0,0,3,1290.72795788617,0,1,2,0,473,"32630","1113",1,"11007","007","11007"
"6216","2","118042","0","05","11","301",9,1,NA,0,1,2,4,7,6,NA,NA,5,NA,0,0,1,0,0,0,0,0,0,0,1290.72795788617,0,1,4,0,473,"32630","1113",1,"11007","007","11007"
"6217","2","118043","0","01","11","101",56,1,2,0,2,8,1,1,2,0,1,NA,0,0,0,0,0,0,0,0,0,1,1,2894.01413733128,0,0,3,0,473,"32630","1113",1,"11007","007","11007"
"6218","2","118043","0","02","11","201",56,0,2,0,2,9,1,3,3,1,0,NA,0,0,1,0,0,0,0,0,0,1,1,2894.01413733128,0,0,3,0,473,"32630","1113",1,"11007","007","11007"
"6219","2","118043","0","03","11","301",23,1,6,0,2,9,1,4,3,1,0,1,1,0,0,0,0,0,0,0,0,1,1,2894.01413733128,0,0,3,0,473,"32630","1113",1,"11007","007","11007"
"6220","2","118043","0","04","11","301",20,1,6,0,2,9,2,5,4,NA,NA,3,NA,0,0,0,0,1,1,0,0,1,3,2894.01413733128,0,0,3,0,473,"32630","1113",1,"11007","007","11007"
"6221","2","118043","0","05","11","301",12,0,6,0,1,5,4,7,6,NA,NA,5,NA,0,0,0,0,1,1,0,0,1,3,2894.01413733128,0,0,3,0,473,"32630","1113",1,"11007","007","11007"
"6222","2","118045","0","01","11","101",33,1,2,0,2,0,1,1,3,1,0,1,1,0,0,0,1,0,0,0,0,0,1,2648.43175341926,0,0,3,0,473,"32630","1113",1,"11007","007","11007"
"6223","2","118045","0","02","11","201",30,0,2,0,2,9,1,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2648.43175341926,0,0,5,0,473,"32630","1113",1,"11007","007","11007"
"6224","2","118045","0","03","11","301",9,0,NA,0,1,3,4,7,6,NA,NA,5,NA,0,0,1,0,0,0,0,0,0,0,2648.43175341926,0,0,5,0,473,"32630","1113",1,"11007","007","11007"
"6225","2","118045","0","04","11","301",3,1,NA,0,2,0,4,7,6,NA,NA,5,NA,0,0,1,1,0,0,0,0,0,1,2648.43175341926,0,0,3,0,473,"32630","1113",1,"11007","007","11007"
"6226","2","118046","0","01","11","101",65,1,2,0,2,4,1,1,1,0,1,NA,0,1,0,0,1,0,0,0,0,0,1,2796.62782601163,0,0,3,0,767,"32300","1132",3,"11007","007","11007"
"6227","2","118046","0","02","11","201",64,0,2,0,2,3,3,6,5,NA,NA,4,NA,0,1,0,1,0,0,0,0,0,1,2796.62782601163,0,0,3,0,767,"32300","1132",3,"11007","007","11007"
"6228","2","118046","0","03","11","301",36,1,6,0,2,12,1,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2796.62782601163,0,0,5,0,767,"32300","1132",3,"11007","007","11007"
"6229","2","118046","0","04","11","301",33,0,6,0,2,12,1,3,2,1,0,NA,0,0,0,0,0,1,1,0,0,0,2,2796.62782601163,0,0,3,0,767,"32300","1132",3,"11007","007","11007"
"6230","2","118046","0","05","11","301",32,1,6,0,2,12,1,3,3,1,0,NA,0,0,0,0,0,1,1,0,0,0,2,2796.62782601163,0,0,3,0,767,"32300","1132",3,"11007","007","11007"
"6231","2","118046","0","06","11","301",27,1,6,0,2,12,1,3,2,1,0,NA,0,0,0,0,0,1,1,0,0,0,2,2796.62782601163,0,0,3,0,767,"32300","1132",3,"11007","007","11007"
"6232","2","118046","0","07","11","301",26,1,6,0,2,12,1,4,2,1,0,NA,0,0,0,0,0,1,1,0,0,0,2,2796.62782601163,0,0,3,0,767,"32300","1132",3,"11007","007","11007"
"6233","2","118047","0","01","11","101",68,1,2,0,2,2,1,1,1,1,0,NA,0,0,0,0,1,1,1,0,0,0,3,497.717791826277,1,1,1,0,767,"32300","1132",3,"11007","007","11007"
"6234","2","118047","0","02","11","201",63,0,2,0,2,2,3,6,5,NA,NA,4,NA,0,0,0,1,1,1,0,0,0,3,497.717791826277,1,1,1,0,767,"32300","1132",3,"11007","007","11007"
"6235","2","118047","0","03","11","301",23,0,3,0,2,9,3,6,5,NA,NA,4,NA,0,0,0,0,1,1,0,0,0,2,497.717791826277,1,1,2,0,767,"32300","1132",3,"11007","007","11007"
"6236","2","118047","0","04","11","609",13,0,6,0,1,7,4,7,6,NA,NA,5,NA,0,0,0,0,1,1,0,0,0,2,497.717791826277,1,1,2,0,767,"32300","1132",3,"11007","007","11007"
"6237","2","118047","0","05","11","609",6,0,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,0,0,1,1,0,0,0,2,497.717791826277,1,1,2,0,767,"32300","1132",3,"11007","007","11007"
"6238","2","118047","0","06","11","609",4,1,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,0,0,1,1,0,0,0,2,497.717791826277,1,1,2,0,767,"32300","1132",3,"11007","007","11007"
"6239","2","118047","0","07","11","301",27,1,6,0,2,12,2,5,4,NA,NA,3,NA,0,0,0,0,1,1,0,0,0,2,497.717791826277,1,1,2,0,767,"32300","1132",3,"11007","007","11007"
"6240","2","118048","0","01","11","101",59,0,2,0,2,0,3,6,5,NA,NA,4,NA,0,0,0,1,0,0,0,0,0,1,4019.3328793396,0,0,3,0,767,"32300","1132",3,"11007","007","11007"
"6241","2","118048","0","02","11","301",29,0,6,0,2,12,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,0,1,4019.3328793396,0,0,3,0,767,"32300","1132",3,"11007","007","11007"
"6242","2","118049","0","01","11","101",53,1,2,0,2,3,1,3,3,0,1,NA,0,0,0,0,1,0,1,0,0,0,2,2239.90030249285,0,0,3,0,767,"32300","1132",3,"11007","007","11007"
"6243","2","118049","0","02","11","201",53,0,2,0,2,6,3,6,5,NA,NA,4,NA,0,0,0,0,0,0,0,0,0,0,2239.90030249285,0,0,5,0,767,"32300","1132",3,"11007","007","11007"
"6244","2","118049","0","03","11","301",26,1,6,0,2,17,1,4,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2239.90030249285,0,0,5,0,767,"32300","1132",3,"11007","007","11007"
"6245","2","118049","0","04","11","301",24,0,6,0,2,17,1,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2239.90030249285,0,0,5,0,767,"32300","1132",3,"11007","007","11007"
"6246","2","118049","0","05","11","301",20,1,6,0,2,8,1,1,2,1,0,NA,0,0,0,0,1,1,1,0,0,0,3,2239.90030249285,0,0,3,0,767,"32300","1132",3,"11007","007","11007"
"6247","2","118049","0","06","11","301",18,1,6,0,2,9,2,5,4,NA,NA,3,NA,0,0,0,0,1,1,0,0,0,2,2239.90030249285,0,0,3,0,767,"32300","1132",3,"11007","007","11007"
"6248","2","118049","0","07","11","301",16,1,6,0,1,9,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,0,1,2239.90030249285,0,0,3,0,767,"32300","1132",3,"11007","007","11007"
"6249","2","118049","0","08","11","301",14,1,6,0,1,8,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,2239.90030249285,0,0,3,0,767,"32300","1132",3,"11007","007","11007"
"6250","2","118050","0","01","11","101",85,0,5,0,2,0,3,6,5,NA,NA,4,NA,0,0,0,1,0,0,0,0,0,1,327.804873622457,1,1,2,0,767,"32300","1132",3,"11007","007","11007"
"6251","2","118050","0","02","11","301",51,0,3,0,2,6,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,0,1,327.804873622457,1,1,2,0,767,"32300","1132",3,"11007","007","11007"
"6252","2","118050","0","03","11","609",21,1,1,0,2,9,2,5,4,NA,NA,3,NA,0,0,0,0,1,1,0,0,0,2,327.804873622457,1,1,2,0,767,"32300","1132",3,"11007","007","11007"
"6253","2","118050","0","04","11","623",15,0,1,0,2,3,4,7,6,NA,NA,5,NA,0,0,1,1,0,0,0,0,0,1,327.804873622457,1,1,2,0,767,"32300","1132",3,"11007","007","11007"
"6254","2","118051","0","01","11","101",50,1,2,0,2,11,1,2,3,1,0,NA,0,0,0,0,0,0,1,1,0,0,2,1844.17748627711,0,1,2,0,602,"32130","1132",3,"11008","008","11008"
"6255","2","118051","0","02","11","201",34,0,1,0,2,6,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,1,0,0,2,1844.17748627711,0,1,2,0,602,"32130","1132",3,"11008","008","11008"
"6256","2","118051","0","03","11","301",11,0,NA,0,1,4,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,1,0,0,2,1844.17748627711,0,1,2,0,602,"32130","1132",3,"11008","008","11008"
"6257","2","118051","0","04","11","301",3,0,NA,0,2,0,4,7,6,NA,NA,5,NA,0,0,0,1,0,1,1,0,0,3,1844.17748627711,0,1,2,0,602,"32130","1132",3,"11008","008","11008"
"6258","2","118052","0","01","11","101",65,1,2,0,2,16,3,6,5,NA,NA,4,NA,1,0,0,0,0,0,0,0,0,0,5802.69127037144,0,0,5,0,602,"32130","1132",3,"11008","008","11008"
"6259","2","118052","0","02","11","201",63,0,2,0,2,6,3,6,5,NA,NA,4,NA,0,1,0,0,0,0,0,0,0,0,5802.69127037144,0,0,5,0,602,"32130","1132",3,"11008","008","11008"
"6260","2","118052","0","03","11","301",43,0,3,0,2,19,1,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,5802.69127037144,0,0,5,0,602,"32130","1132",3,"11008","008","11008"
"6261","2","118052","0","04","11","301",36,0,6,0,2,16,1,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,5802.69127037144,0,0,5,0,602,"32130","1132",3,"11008","008","11008"
"6262","2","118052","0","05","11","609",21,0,6,0,2,16,1,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,5802.69127037144,0,0,5,0,602,"32130","1132",3,"11008","008","11008"
"6263","2","118052","0","06","11","609",5,1,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,1,0,0,0,0,0,0,0,5802.69127037144,0,0,5,0,602,"32130","1132",3,"11008","008","11008"
"6264","2","118052","0","07","11","610",3,0,NA,0,2,0,4,7,6,NA,NA,5,NA,0,0,1,1,0,0,0,0,0,1,5802.69127037144,0,0,3,0,602,"32130","1132",3,"11008","008","11008"
"6265","2","118053","0","01","11","101",36,0,2,0,2,6,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,0,1,2466.42400173171,0,0,3,0,602,"32130","1132",3,"11008","008","11008"
"6266","2","118053","0","02","11","301",12,1,6,0,1,5,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,2466.42400173171,0,0,3,0,602,"32130","1132",3,"11008","008","11008"
"6267","2","118053","0","03","11","301",9,1,NA,0,1,2,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,2466.42400173171,0,0,3,0,602,"32130","1132",3,"11008","008","11008"
"6268","2","118053","0","04","11","301",7,1,NA,0,1,1,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,2466.42400173171,0,0,3,0,602,"32130","1132",3,"11008","008","11008"
"6269","2","118054","0","01","11","101",37,1,2,0,2,6,1,3,3,0,1,NA,0,0,0,0,0,0,1,0,0,0,1,1391.82412903527,0,1,2,0,602,"32130","1132",3,"11008","008","11008"
"6270","2","118054","0","02","11","201",23,0,2,0,2,9,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,0,1,1391.82412903527,0,1,2,0,602,"32130","1132",3,"11008","008","11008"
"6271","2","118054","0","03","11","301",6,1,NA,0,1,1,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,1391.82412903527,0,1,2,0,602,"32130","1132",3,"11008","008","11008"
"6272","2","118054","0","04","11","301",4,0,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,1391.82412903527,0,1,2,0,602,"32130","1132",3,"11008","008","11008"
"6273","2","118055","0","01","11","101",41,0,2,0,2,5,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,0,0,0,2,2699.12519503378,0,0,3,0,602,"32130","1132",3,"11008","008","11008"
"6274","2","118055","0","02","11","301",20,1,2,0,2,9,1,3,2,1,0,NA,0,0,0,0,0,1,1,0,0,0,2,2699.12519503378,0,0,3,0,602,"32130","1132",3,"11008","008","11008"
"6275","2","118055","0","03","11","301",17,1,6,0,2,6,2,5,4,NA,NA,3,NA,0,0,0,1,1,1,0,0,0,3,2699.12519503378,0,0,3,0,602,"32130","1132",3,"11008","008","11008"
"6276","2","118055","0","04","11","301",14,0,6,0,1,8,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,2699.12519503378,0,0,3,0,602,"32130","1132",3,"11008","008","11008"
"6277","2","118055","0","05","11","617",16,0,2,0,2,4,3,6,5,NA,NA,4,NA,0,0,0,1,1,1,0,0,0,3,2699.12519503378,0,0,3,0,602,"32130","1132",3,"11008","008","11008"
"6278","2","118056","0","01","11","101",45,1,1,0,2,3,1,1,2,1,0,NA,0,0,0,0,1,1,1,0,0,0,3,1211.40819475922,0,1,2,0,416,"32240","1122",2,"11014","014","11014"
"6279","2","118056","0","02","11","201",44,0,1,0,2,0,1,3,3,1,0,NA,0,0,0,0,1,0,1,0,0,0,2,1211.40819475922,0,1,2,0,416,"32240","1122",2,"11014","014","11014"
"6280","2","118056","0","03","11","301",20,1,6,0,2,5,1,3,2,1,0,NA,0,0,0,0,1,1,1,0,0,0,3,1211.40819475922,0,1,2,0,416,"32240","1122",2,"11014","014","11014"
"6281","2","118056","0","04","11","301",13,0,6,0,1,7,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,1211.40819475922,0,1,2,0,416,"32240","1122",2,"11014","014","11014"
"6282","2","118056","0","05","11","301",12,0,6,0,1,5,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,1211.40819475922,0,1,2,0,416,"32240","1122",2,"11014","014","11014"
"6283","2","118056","0","06","11","301",9,0,NA,0,1,3,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,1211.40819475922,0,1,2,0,416,"32240","1122",2,"11014","014","11014"
"6284","2","118056","0","07","11","301",7,1,NA,0,1,1,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,1211.40819475922,0,1,2,0,416,"32240","1122",2,"11014","014","11014"
"6285","2","118056","0","08","11","301",5,1,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,1211.40819475922,0,1,2,0,416,"32240","1122",2,"11014","014","11014"
"6286","2","118056","0","09","11","301",3,1,NA,0,2,0,4,7,6,NA,NA,5,NA,0,0,0,1,1,1,0,0,0,3,1211.40819475922,0,1,2,0,416,"32240","1122",2,"11014","014","11014"
"6287","2","118057","0","01","11","101",37,1,2,0,2,4,1,1,2,0,1,NA,0,0,0,0,1,1,1,0,0,0,3,4259.56686587438,0,0,3,0,416,"32240","1122",2,"11014","014","11014"
"6288","2","118057","0","02","11","201",35,0,2,0,2,6,1,1,2,0,0,NA,0,0,0,0,0,1,1,0,0,0,2,4259.56686587438,0,0,3,0,416,"32240","1122",2,"11014","014","11014"
"6289","2","118057","0","03","11","603",30,1,2,0,2,6,1,3,2,1,0,NA,0,0,0,0,0,1,1,0,0,0,2,4259.56686587438,0,0,3,0,416,"32240","1122",2,"11014","014","11014"
"6290","2","118057","0","04","11","618",36,0,2,0,2,3,1,1,2,1,0,NA,0,0,0,0,1,1,1,0,0,0,3,4259.56686587438,0,0,3,0,416,"32240","1122",2,"11014","014","11014"
"6291","2","118057","0","05","11","301",9,1,NA,0,1,2,4,7,6,NA,NA,5,NA,0,0,0,0,1,1,0,0,0,2,4259.56686587438,0,0,3,0,416,"32240","1122",2,"11014","014","11014"
"6292","2","118057","0","06","11","301",7,1,NA,0,1,1,4,7,6,NA,NA,5,NA,0,0,0,0,1,1,0,0,0,2,4259.56686587438,0,0,3,0,416,"32240","1122",2,"11014","014","11014"
"6293","2","118057","0","07","11","301",3,0,NA,0,2,0,4,7,6,NA,NA,5,NA,0,0,0,1,1,1,0,0,0,3,4259.56686587438,0,0,3,0,416,"32240","1122",2,"11014","014","11014"
"6294","2","118057","0","08","11","301",0,0,NA,NA,NA,NA,4,7,6,NA,NA,5,NA,0,0,0,0,1,1,0,0,0,2,4259.56686587438,0,0,3,0,416,"32240","1122",2,"11014","014","11014"
"6295","2","118057","0","09","11","613",1,1,NA,NA,NA,NA,4,7,6,NA,NA,5,NA,0,0,0,0,1,1,0,0,0,2,4259.56686587438,0,0,3,0,416,"32240","1122",2,"11014","014","11014"
"6296","2","118059","0","01","11","101",33,1,2,0,2,6,1,2,2,1,0,NA,0,0,0,0,0,1,1,0,0,0,2,5787.24514368557,0,0,3,0,416,"32240","1122",2,"11014","014","11014"
"6297","2","118059","0","02","11","201",30,0,2,0,2,6,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,0,1,5787.24514368557,0,0,3,0,416,"32240","1122",2,"11014","014","11014"
"6298","2","118059","0","03","11","301",10,0,NA,0,1,4,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,5787.24514368557,0,0,3,0,416,"32240","1122",2,"11014","014","11014"
"6299","2","118059","0","04","11","301",8,0,NA,0,1,2,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,5787.24514368557,0,0,3,0,416,"32240","1122",2,"11014","014","11014"
"6300","2","118059","0","05","11","301",4,1,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,5787.24514368557,0,0,3,0,416,"32240","1122",2,"11014","014","11014"
"6301","2","118060","0","01","11","101",45,0,2,0,2,8,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,0,1,3738.21014300849,0,0,3,0,416,"32240","1122",2,"11014","014","11014"
"6302","2","118060","0","02","11","301",14,0,6,0,1,8,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,3738.21014300849,0,0,3,0,416,"32240","1122",2,"11014","014","11014"
"6303","2","118060","0","03","11","301",13,1,6,0,1,6,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,3738.21014300849,0,0,3,0,416,"32240","1122",2,"11014","014","11014"
"6304","2","118061","0","01","11","101",69,1,6,0,2,17,1,4,3,0,1,NA,0,1,0,0,0,0,0,0,0,0,0,9043.4989785141,0,0,5,0,1320,"32120","1123",2,"11015","015","11015"
"6305","2","118061","0","02","11","603",72,0,6,0,2,9,3,6,5,NA,NA,4,NA,1,0,0,0,0,0,0,0,0,0,9043.4989785141,0,0,5,0,1320,"32120","1123",2,"11015","015","11015"
"6306","2","118062","0","01","11","101",24,0,6,0,1,15,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,0,1,6437.51576145469,0,0,3,0,1320,"32120","1123",2,"11015","015","11015"
"6307","2","118062","0","02","11","501",26,1,6,0,2,17,1,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6437.51576145469,0,0,5,0,1320,"32120","1123",2,"11015","015","11015"
"6308","2","118062","0","03","11","501",25,0,6,0,1,12,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,0,1,6437.51576145469,0,0,3,0,1320,"32120","1123",2,"11015","015","11015"
"6309","2","118063","0","01","11","102",34,1,2,0,2,17,1,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,15159.4238531819,0,0,5,0,1320,"32120","1123",2,"11015","015","11015"
"6310","2","118064","0","01","11","101",36,1,2,0,2,17,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,7994.33478165391,0,0,5,0,1320,"32120","1123",2,"11015","015","11015"
"6311","2","118064","0","02","11","201",35,0,2,0,2,12,3,6,5,NA,NA,4,NA,0,1,0,0,0,0,0,0,0,0,7994.33478165391,0,0,5,0,1320,"32120","1123",2,"11015","015","11015"
"6312","2","118064","0","03","11","301",9,0,NA,0,1,3,4,7,6,NA,NA,5,NA,0,0,1,0,0,0,0,0,0,0,7994.33478165391,0,0,5,0,1320,"32120","1123",2,"11015","015","11015"
"6313","2","118064","0","04","11","301",3,0,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,1,0,0,0,0,0,0,0,7994.33478165391,0,0,5,0,1320,"32120","1123",2,"11015","015","11015"
"6314","2","118065","0","01","11","102",72,0,5,0,2,1,3,6,5,NA,NA,4,NA,1,0,0,1,0,0,0,0,0,1,5531.79768812179,0,0,3,0,1320,"32120","1123",2,"11015","015","11015"
"6315","2","118067","0","01","11","101",43,1,2,0,2,17,1,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4980.20044422081,0,0,5,0,685,"32710","1113",1,"11017","017","11017"
"6316","2","118067","0","02","11","201",42,0,2,0,2,12,3,6,5,NA,NA,4,NA,0,1,0,0,0,0,0,0,0,0,4980.20044422081,0,0,5,0,685,"32710","1113",1,"11017","017","11017"
"6317","2","118067","0","03","11","301",19,0,6,0,1,13,3,6,5,NA,NA,4,NA,0,0,1,0,0,0,0,0,0,0,4980.20044422081,0,0,5,0,685,"32710","1113",1,"11017","017","11017"
"6318","2","118067","0","04","11","301",17,1,6,0,1,10,3,6,5,NA,NA,4,NA,0,0,1,0,0,0,0,0,0,0,4980.20044422081,0,0,5,0,685,"32710","1113",1,"11017","017","11017"
"6319","2","118067","0","05","11","609",1,1,NA,NA,NA,NA,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,4980.20044422081,0,0,3,0,685,"32710","1113",1,"11017","017","11017"
"6320","2","118068","0","01","11","102",22,1,6,0,1,13,3,6,5,NA,NA,4,NA,0,0,0,0,0,0,0,0,0,0,6324.53658515275,0,0,5,0,685,"32710","1113",1,"11017","017","11017"
"6321","2","118069","0","01","11","101",57,1,2,0,2,6,1,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2584.15306941196,0,0,5,0,685,"32710","1113",1,"11017","017","11017"
"6322","2","118069","0","02","11","201",68,0,2,0,2,6,3,6,5,NA,NA,4,NA,0,1,0,0,0,0,0,0,0,0,2584.15306941196,0,0,5,0,685,"32710","1113",1,"11017","017","11017"
"6323","2","118070","0","01","11","101",50,1,2,0,2,15,1,4,3,1,0,1,NA,0,0,0,0,0,0,0,0,0,0,7761.05571906842,0,0,5,0,685,"32710","1113",1,"11017","017","11017"
"6324","2","118070","0","02","11","201",49,0,2,0,2,12,3,6,5,NA,NA,4,NA,0,1,0,0,0,0,0,0,0,0,7761.05571906842,0,0,5,0,685,"32710","1113",1,"11017","017","11017"
"6325","2","118070","0","03","11","301",24,0,6,0,2,12,1,4,3,1,0,NA,0,0,0,0,0,1,1,0,0,0,2,7761.05571906842,0,0,3,0,685,"32710","1113",1,"11017","017","11017"
"6326","2","118070","0","04","11","301",17,1,6,0,1,10,3,6,5,NA,NA,4,NA,0,0,1,0,0,0,0,0,0,0,7761.05571906842,0,0,5,0,685,"32710","1113",1,"11017","017","11017"
"6327","2","118071","0","01","11","101",46,1,2,0,2,8,1,1,2,1,0,NA,0,0,0,0,0,0,1,0,0,0,1,1997.73152900444,0,1,2,0,910,"32780","1112",1,"11017","017","11017"
"6328","2","118071","0","02","11","201",46,0,2,0,2,6,3,6,5,NA,NA,4,NA,0,0,0,0,1,1,0,0,0,2,1997.73152900444,0,1,2,0,910,"32780","1112",1,"11017","017","11017"
"6329","2","118071","0","03","11","301",22,0,6,0,2,0,3,6,5,NA,NA,4,NA,0,0,0,1,1,1,0,0,0,3,1997.73152900444,0,1,2,0,910,"32780","1112",1,"11017","017","11017"
"6330","2","118071","0","04","11","301",19,1,6,0,2,9,1,3,2,1,0,NA,0,0,0,0,0,0,1,0,0,0,1,1997.73152900444,0,1,2,0,910,"32780","1112",1,"11017","017","11017"
"6331","2","118071","0","05","11","301",17,1,1,0,2,9,1,3,2,1,0,NA,0,0,0,0,0,0,1,0,0,0,1,1997.73152900444,0,1,2,0,910,"32780","1112",1,"11017","017","11017"
"6332","2","118071","0","06","11","617",18,0,1,0,2,12,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,0,1,1997.73152900444,0,1,2,0,910,"32780","1112",1,"11017","017","11017"
"6333","2","118071","0","07","11","609",1,1,NA,NA,NA,NA,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,1997.73152900444,0,1,2,0,910,"32780","1112",1,"11017","017","11017"
"6334","2","118072","0","01","11","101",56,1,2,0,2,7,1,1,2,1,0,NA,0,0,0,0,0,1,1,0,0,0,2,2129.66399372,0,0,3,0,910,"32780","1112",1,"11017","017","11017"
